neutral	@United #767 taxing in at #ORD @fly2ohare @AirlineGeeks #avgeek http://t.co/uPocMmuLUN
negative	@USAirways No I missed the funeral so I had to take a train back to Newark
negative	"@united flight delayed...again...every time. ""Maintenance issues"""
neutral	@SouthwestAir I absolutely will. Where can I send it?
negative	@AmericanAir thanks for finally letting me get through to book my flight. Frustration  set in... #donedeal #talktoahuman
negative	"@JetBlue lipstick on a pig still a pig. Ur new baggage claim @ SJU is a disaster. No chairs
neutral	@united this is me and my partners first trip to #NYC I bought the tickets at the same time Please seat us next to each other ConF# ILC0HP
negative	@AmericanAir has been almost a month and still no response to my online complaint/questions. Out $300 because of it.
neutral	"@SouthwestAir So there were 134 early-bird check-ins
negative	@USAirways 2 days in a row I call and still can't get anyone on the phone. Do you actually have any employees?
negative	"@united @airlines. Agents arguing about check bag announcement. Looked for room until seat 20
neutral	@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸
negative	@USAirways #NoService good luck trying to reach a human!  Twice sat on hold for over 50 mins...  #neveragain
negative	"@united agent
negative	"@united no commitment to a good turnaround
positive	@AmericanAir Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks.
negative	"@AmericanAir Call me Chairman
negative	@united I have submitted my complaint. I need to be compensated. How long will this take?
positive	"@JetBlue thx
negative	@united My flying United is over...sorry. The Captain still had 20 minutes of pre-flight preparations to make while we sat with no air!
negative	@JetBlue only w/ $70 upgrade. Unsure why she can't just switch someone around. I called 24 hrs in advance for this reason.
neutral	@JetBlue woof.
negative	@united ua1673 still waiting! Supposed to depart 9:08
negative	@USAirways spent 1.5 hours in line trying to get on a flight home tonight only for it to be Cancelled Flightled an hour Late Flightr. Not even snowing at DCA
positive	@JetBlue okay. The new screens are laptop-large &amp; real nice &amp; the wifi is appreciated. Thanks god for this tiny lil man in the middle seat.
negative	"@United of urgency
negative	@united @nathankillam or your staff could try not throwing the luggage around.
negative	@USAirways @AmericanAir will one of you please answer the phone?
neutral	@AmericanAir I thought all those planes were retired? #MD80
neutral	@JetBlue do you know when the schedule for dec 2015 will be released?
positive	@SouthwestAir thanks for the ride to Chicago. #kmdw #b738 http://t.co/6cpYPGFnD6
negative	"@AmericanAir The point of the pic: If your reps struggle with the merger this much
negative	"@united cabin crew were huge offenders
negative	"@united gates were DEFINITELY NOT FULL. We were parked and wheels were chocked. Customer service called it an ""UNMET ARRIVAL""!!"
negative	@united how is it that my flight #3367 can arrive early and be delayed due to no gate being available. We are now 20 min Late Flight on tarmac
negative	@AmericanAir 1416 Cancelled Flightled? Can't get out for two days? No explanation?
neutral	@united or frontier ... http://t.co/n8WiNFu6C5
negative	"@united the most frustrating flying experience. One continuous ""I dunno what time you will leave today. "". Dunno?! That's code for ...?"
negative	@JetBlue This is how you have me feeling.... http://t.co/esUu0hiAjM
negative	"@AmericanAir Heard back at 7:30 am today
negative	@JetBlue quick ? Why is a person traveling w  a mosaic not get the green tag? Doesn't make sense I end up waitin 4 my sons bag anyway :/
negative	@usairways I will make sure to never use your incompetent airlines again. My luggage has been out for delivery for 24 hours.
neutral	"@USAirways sorry
neutral	@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?
positive	@united Leaving soon. Thanks!
negative	"@AmericanAir That's good
negative	@SouthwestAir can @Sagerooski &amp; I use your luggage scale to measure our weight loss? One scale for each foot @ home is not accurate anymore.
negative	"@JetBlue If this is customer service
negative	@USAirways I've been on hold for 41min. Just trying to change my reservation.
negative	"@SouthwestAir flight Cancelled Flightled
negative	"@SouthwestAir Thanks for the text
negative	@united you really do have a culture problem. Everyone I tried to work with blamed someone else or told me how they're short staffed
negative	@AmericanAir Thank you for the acknowledgement. The IFE didn't work all that well anyway so maybe time to upgrade to lower profile system.
neutral	"@SouthwestAir I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
negative	@SouthwestAir you have no baggage tracking system?
negative	@United Airlines Cancelled Flights OC FLL #flight today. $700 to switch. No notice no apology. We are done flying #UnitedAirlines.
negative	@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!
negative	@AmericanAir You have the worst customer service of any airlines I've ever encountered. Flat out awful
negative	@SouthwestAir When will your phone agents be able to give the correct departure times for CUN? When can we checkin online for international?
negative	@united #4781 Cancelled Flightled. #5102newflight I will be upset if this one Cancelled Flights too. I could have rented a car if they would have been honest.
neutral	"@SouthwestAir left behind iPad Air on flight 505 from Bradley to BWI
negative	@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating
positive	@jetblue always #mosaicmecrazy #sunrise #bestairline #nofilterneeded &amp; how can you not love #FlyFi… http://t.co/NY6CS7jRuV
negative	"@united really? 3 hr delay
negative	@SouthwestAir so u guys Cancelled Flight #bna flights &amp; don't bother 2 alert passengers? What gives?
negative	@SouthwestAir I am genuinely surprised you all don't upgrade people when you Cancelled Flight their flights or at least put them in a comparable spot
negative	"@AmericanAir I need to speak to a REAL PERSON. My flight was Cancelled Flightled with no explanation
negative	@USAirways we bought our tickets months ago. Had seats together for all 6. Haven't changed flight. Now 4 kids seats are scattered on plane.
negative	"@USAirways - why can't the gate agent on flight #759 provide an update? Seriously
neutral	@SouthwestAir my bag was Late Flight-checked and put on a different flight from OAK-&gt;MSY. Having troubles tracking it down. Any help?
positive	"@SouthwestAir 
neutral	"@united 8602947
negative	"@united Ice
negative	"@united great decision making skills flight ops IAH bag makes a 10 minute connection and I don't
positive	@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!
negative	"@USAirways Oh yes
negative	"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day
neutral	@USAirways I should also add the weather conditions are terrible. Expecting 18 inches of snow. Any advice?
positive	Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.
negative	@USAirways there has been NO one at the Yuma ticket counter for 30 minutes and there are about 30 people in line. Terrible service!!!
negative	@USAirways likelihood of PHL to BDL actually leaving tonight? 2 hour delay so far!
negative	@united lost bag in Huston we leave for a Bahamas cruise today from #nola and had to buy all new stuff. Customer service is non existent
negative	@SouthwestAir I would still have my companion pass if your ridiculous airline hadn't stopped partnering with Hilton Hotels - GENIUS!!!
negative	@SouthwestAir having trouble reFlight Booking Problems a Cancelled Flighted flight. no one picking up phones and your site isn't working.
neutral	@AmericanAir What's the best way to check on any delays or Cancelled Flightlations for my flight out of DFW on Tuesday?
negative	@SouthwestAir You've inspired me to start my own airline to combat your weak ass airline. sick of this shit
neutral	@AmericanAir do you know if there is wifi on this flight? If so how much is it? Thank you :-)
neutral	@JetBlue Oh I will. #Disney bound. #workhard #playsoon
neutral	"@united I'm aware
negative	@AmericanAir the flight I'm trying to change is in 4 hours and I've been trying to reach an agent for 72 now. THIS IS UNBELIEVABLE.
negative	@VirginAmerica - Let 2 scanned in passengers leave the plane than told someone to remove their bag from 1st class bin? #uncomfortable
positive	"@united After an hour+ wait
negative	@USAirways Being put back on hold for what has now been an HOUR is completely unacceptable.
negative	@AmericanAir  your customer service is deplorable. I am disgusted in your company and the ignorant people on the phones for lost baggage.
negative	@united your agents forced me to check a carry on bag. When I received my bag I found your crew had stolen from me. U lost my business!
neutral	@united Got it.  I am following the United page.

negative	@united its funny how none of ur tweets back are helpful what I want is to read 'ya we'll change that so our customers get better service'
neutral	@AmericanAir flight 1041 is the first flight.
negative	@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.
positive	@united thanks
positive	"@eatgregeat WOW~Thx for thinking of us
negative	@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever
negative	@united yes still need assistance I don't have a flight home due to change in flight u made I miss all connections !

negative	@united once again my bag is lost when I travel united!!!! Please do something
negative	@SouthwestAir looks like my 1 yr anni trip has been replaced w someone's itinerary. Worried abt who can c my flight http://t.co/BApE6RuMNE
negative	@AmericanAir yes there's issues on the site as well unfortunately.
neutral	@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS
negative	@USAirways please help on hold 3 hours can't change flights I'm stuck here
negative	@united probably wouldn't be doing it had someone returned my call or email. Case number 8273993
neutral	@united thank you !
negative	@AmericanAir thanks - I miss my dog and this delay is costing me a lot of money.
negative	@united More concerned that you close a club I paid alot for at 10.  Last flight 11:15p.  The construction going on is very inconvenient.
negative	"@united I need you to get my cousin to PDX
neutral	@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus)
negative	#nothelpful MT @AmericanAir: Our call volume is extremely high today. Our apologies. Please continue contacting Reservations for assistance.
negative	@united so many delays today...What's up with that? Hoping my 12:26pm flight boards soon. #United #premier1K
neutral	"@united Great
neutral	@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW
negative	@usairways 2 people working the counter at #dca? Massive lines. Poorly played. #winterstorm
positive	@SouthwestAir knows whats up! That #BlackHistoryMonth commercial. Just another thing to add to reasons why I fly with #SouthWestAirlines
neutral	@SouthwestAir could you tell me if any upgrades are available on a flight out of STL tomorrow morning.
negative	".@SouthwestAir Yes
negative	@USAirways this is got to be the worst service I've ever seen with an airline. 3 Cancelled Flightled flights. Rude employees. Currently flight delayed
negative	@united needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.
negative	@USAirways we already spoke to someone several times about the matter and no one is sympathetic or will fly us home early complimentary.
negative	@AmericanAir yes. We spent the whole day talking to agents and someone finally offered to let him stay in a hotel
negative	@SouthwestAir how does your pre boarding process work? Basically anyone who doesn't want to wait their turn can get a slip?
negative	@united 3 hours to rebook but 8 hours l8r the same problem again. Arrive at gate stopped cause now infant is sitting in 4 yr old lap
negative	"@AmericanAir
negative	@USAirways pretty upset I drove from Philly to MHtT still no info on my bags. What's the deal!
negative	@USAirways are you fucking kidding me??? http://t.co/qjLzrYWFj2
neutral	@SouthwestAir I am now a rapids rewards member #lovetotravel #chaching
negative	@USAirways Already tried. How about Conf # via DM
negative	@united on 768 to Logan - boarding gong show due to lax carry on enforcement. Bins full of coats = no room for bags. U need a better system!
negative	@united so is the ^JJ standing for Just Joking?  I am not finding the humor.
negative	@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?
negative	@USAirways you've completely ruined a pro athlete's ability to prepare for a race. Now you won't help him get the bike he needs to the DR?!
positive	@SouthwestAir #RedCarpet Southwest Companion Pass would be great!
negative	@USAirways a $100 @Samsonite - totaled. Not happy. Not at all.
negative	@AmericanAir I've been calling you for 3 straight days and no one picks up. Sure there are storms but there are also #customers Holler!
neutral	@united yall should probably work on that.
neutral	@united Deep Vein thrombosis
negative	@JetBlue We even went to the airport and were on the phone for hrs and no help at all. Everyone said different things.
negative	@united already missed  connection ugh
neutral	@USAirways absolutely
neutral	@JetBlue well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P
negative	"@AmericanAir bag turned up
neutral	@SouthwestAir Flying South by Southwest from SJC to SNA tiday http://t.co/KJKuVJ6CMo
positive	@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.
neutral	"@united Does the economy plus cabin also qualifies as a ""premium"" cabin?"
neutral	*On the brink of bankruptcy. “@JetBlue: Our fleet's on fleek. http://t.co/01ldxn3QqQ”
negative	@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.
negative	@USAirways now what? You Cancelled Flightled my flight again... Are you paying for my hotel?
neutral	@USAirways can I bring mini bottles of booze on to my flight?
positive	“@SouthwestAir: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). http://t.co/QjKL4aBprG”
neutral	@jetblue it's time for a direct flight from #JFK to #PITT.... @ Official JetBlue Terminal 5 - New York… http://t.co/QygXGmd3Sn
neutral	"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
neutral	@VirginAmerica what happened to Doom?!

negative	@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.
positive	@VirginAmerica this is too cool!  Never been on ur planes but now I will!!
negative	@USAirways ordered a Scotch &amp; water and F/A asked if I wanted full glass or half? 60 yrs old and first time ever asked that????
positive	@SouthwestAir no worries. We got thru eventually. I was just curious. Best of luck to you dealing with the weather!
negative	"@USAirways Good info
neutral	@united how do you go fr Silver Elite for two straight years to group 5 all the time?  I get no group 2 but maybe 3 or 4?  What's up?
neutral	@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek
neutral	@united past
neutral	@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃
negative	@SouthwestAir have u seen any of the messages the past hour ?
neutral	@united used to (still do?) let you listen to flight radio...I often did...interesting to me #TCMParty #CE3K #31DaysOfOscar
neutral	@SouthwestAir Hi do you know why WN4287 is already delayed until 9:35pm tonight? Thanks !
negative	@united - I really down think downgrading the booze/food selections at the club is a good way to go.  How about you look @aircanada?
negative	@USAirways thank you for blowing my vacation. Couldn't get me anywhere today to make my reservation and also lost 2 bags of mine!
negative	@USAirways I cant get anyone on the phone to help with award travel.Purchased extra miles and 10 minutes Late Flightr the miles needed was raised.
negative	@SouthwestAir that's bull. Once you add a fare to the cart you should be locked in. I made it all the way to PayPal.
negative	"@united because of the horrific flight experience
negative	"@united in other words... sorry
negative	@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!
negative	"@AmericanAir yeah
negative	"@AmericanAir Extend rtn flight to bereavement
negative	@SouthwestAir I just sent a screen shot of the incident report.
negative	@united When will email address/username sign-on be available? It's been a while.
negative	@united seriously? 45 min on the plane at bhm and now 30 min in baggage and still no bags? #worstairlineever
neutral	@united traveling with 3 young kids!! Chose our original flights for a reason.
negative	"@united thanks. Weather is understandable
neutral	"@SouthwestAir For my Grandma Ella's 80th
negative	"@AmericanAir 
negative	@USAirways but in the meantime I'll be sleeping on a park bench on dadeland st.  Thanks guys!
neutral	@united 129 thousand fans of @JedediahBila are asking you to give her your utmost effort to get her a safe flight with her baggage soon!
neutral	@united I did not.  That's why I am VERY concerned.
neutral	@AmericanAir On flt 1627 from DFW to FAT on 2/23 and it was 86'd. Can you rebook me on the 1359 flight tonight? Can't get through on phone.
negative	"@AmericanAir If you care
negative	@united We've had a ton of problems with getting our bags and have been given the run around for a day. Whats up with that?
negative	@USAirways worst customer service experience ever today. Get it together.
negative	"@USAirways can't seem to find the pilots for our 6pm flight
negative	"@VirginAmerica I rang
neutral	@JetBlue I'm flying your airline just out of #LGA 😷
negative	@JetBlue Oh no! I thought it did. :(
positive	@JetBlue That's great! Thank you.
negative	@united you should tell that to the staff at LAX then. I boarded group 5 at the very end of the queue as a Gold member. Thanks for nothing.
negative	"@AmericanAir sorry so Late Flight
negative	@SouthwestAir what are the chances you will be Cancelled Flighting all flights in and out of Nashville again?
negative	"@SouthwestAir humor aside
negative	"Hey @united why does the flight from IAH to POS leave so Late Flight
negative	@USAirways #USAirways So my flight was Late Flight getting into charlotte so i miss my connector to Phoenix thanks again last time I EVER FLY USAIR
negative	@AmericanAir love how you can't get an agent on the phone and the automated system hangs up on you
positive	@united just did! Thank you!
negative	@USAirways hi is there somebody avail who can help .....with an refund ? its unbelievable on the phone w US for more than 7 hrs in 4 days
negative	@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible
neutral	"@united If you'd love to see more girls be inspired about becoming pilots
neutral	@SouthwestAir Already rebooked for tomorrow. Fingers crossed!
positive	@AmericanAir i got a new reservation for tomorrow. Thanks!
neutral	@JetBlue Does @AirCanada not take fraud as seriously?
negative	@AmericanAir No worries they called back 4 hrs Late Flightr while I was asleep and took an additional $200 fee. So by AA standards everything's gr8
positive	@SouthwestAir de-icing is important!
negative	@USAirways Flt 4609 landed over half an hour ago. Not a single bag yet on the baggage claim. Hate you so much right now.
negative	@united no chance in hell. I'd rather walk. Worst airline ever.
negative	@AmericanAir OMG ANSWER YOUR PHONE I HAVE BEEN ON HOLD FOR 1.5 hours. Cancelled FlightED FLIGHTS SUCK
positive	@united #OrthoDoc on-call to in-flight! Glad to have been of service!
negative	@USAirways what's the deal with the flight computer network?
negative	@SouthwestAir Tough I can take. Zero meaningful assistance while stranded for 2 days is another matter. Looking for signs you care abt cust.
positive	@SouthwestAir - Great flight from Phoenix to Dallas tonight!Great service and ON TIME! Makes @timieyancey very happy! http://t.co/TkVCMhbPim
negative	@JetBlue what's up w flt 4? Brothers fiancé sitting on board for 30mins w tech  issues.
positive	@SouthwestAir you are lucky to have people like Annamarie and Norris at BWI. I hope they get recognized for excellent cust. service
negative	"@united my flight landed 50 min
negative	"@united we are on two more flights today
negative	@SouthwestAir @TaylorLumsden Taylor.  U gotta love SWA responsiveness at the@very least huh?
neutral	@AmericanAir  my fly is 1579  if do you have some news
negative	@AmericanAir not having pillows or blankets or a flight home for 40 people does bad things to my hair
negative	@SouthwestAir Hi-My flight (BNA to LGA) was Cancelled Flighted this morning--#1814. Looks like other flights out of BNA are taking off. Any chance?
neutral	@SouthwestAir will you ever have a nonstop from #SJC to #BNA?? We'll take #SFO or #OAK too! Pleaseeeeee thank you!
positive	@JetBlue shows us their sense of humor with these tongue-in-cheek flight etiquette videos: http://t.co/GGuAA1JvDF
negative	@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.
positive	@united Was able to send the DM. All good now.
negative	@united recent services have been very bad. My NC trip was aweful. Very disappointed and never again.
negative	"@united @lpdstock tweet bots obviously don't get sarcasm
negative	@united our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.
negative	@AmericanAir  MY FLIGHT #2962 OUT OF CLL @ 0600 WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT
negative	"@united really fucked my day up Hilo to LAX 2hr30min delay because of software? missed connection
negative	@USAirways Ill never fly you again due to the emotional &amp; financial stress you have caused me because of one of your staff members errors.
positive	@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!
negative	"@AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane
neutral	@united I am following - you need to follow me for DM?
negative	@united why do you hate your passengers?
negative	@AmericanAir Please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight?
negative	@USAirways checked into my flight yesterday and have been bumped to a Tuesday flight! Unacceptable and no agents to speak to!
neutral	@AmericanAir .. UMM hello?
positive	@JetBlue good morning sunshine! #TailfinThursday http://t.co/Nc0ES6e4Lf
negative	"@united @czamkoff It's all about profit
negative	"@united : Unhappy with United's service?
negative	@USAirways Please hold flight US 639 in Phoenix! I'm a weary traveler stuck on another flight because the tarmac is having issues!
negative	"@AmericanAir seriously
negative	@USAirways the call hung up on me..
negative	"@USAirways very disappointed I wasn't ""allowed"" to change seats after checking in early online for a flight tomorrow morning."
negative	@USAirways you can't control the weather but you can control customer service. Without luggage for 24 hours &amp; still yet to speak to a human.
negative	@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?
neutral	"@AmericanAir Hello ! I cannot register for my tomorrow flight from Paris to Las Vegas ""This feature is currently unavailable"" appears ?"
negative	"@SouthwestAir I ""heart"" Southwest but those commercials aimed to satisfy a nano-smattering of travelers to few destinations."
negative	@united wanted to point out that not one United crew has been sympathetic. Questions unanswered. MileagePlus is starting to look like a joke
positive	@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail
positive	@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h
negative	@AmericanAir I've never had anything bad to say until now. No love for faithful customers.
negative	@SouthwestAir baggage claim has already changed 2x...most recent had 3 bags come out and then stop...claim team has no idea what's going on
negative	"@USAirways your service at PHL is abysmal. An hour on the runway waiting for a gate
negative	@USAirways I keep missing my updated connections. Need to make it to #JAX to be in my friend's wedding! #strandedattheairport
negative	@AmericanAir delayed flight six hours. Missed international connection= extra night in a hotel and still have to pay for a 15lb surfboardbag
negative	"@SouthwestAir Therefore
neutral	Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”
negative	.@united too much info to share via tweet. Please send me your name and contact info. Happy to supply you with images and CS rep names.
positive	@SouthwestAir  I USED to always fly Southwest.
negative	@united missing this wedding because of these delays would not be cool
negative	"@AmericanAir Nope. Couldn't make changes online and after 90 mins on hold and time dealing w/ the rude rep
neutral	@united I just sent a long note with some suggestions. Thanks for getting back to me.
negative	@united except all of that delayed the flight anyway.
negative	@SouthwestAir you will extend if I call the day it expires.why can't it just be extended now?#mightmismybrosgraduation
positive	@united thanks for the reply.  If you can get me a better seat on my next leg to Munich. That would be nice.
neutral	@united hi! I just bought a flight with united through ebokeers from Paris to Miami. Do I have any chance to check that everything is ok?
negative	@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy
negative	@united very disappointed in CC. Purchased ticket online w/ voucher and charge full amnt. Would not hold price after refund. Unacceptable
neutral	@AmericanAir I know you are getting pummeled tonight @dfwairport we were one of the lucky out of @slcairport just one more @AUStinAirport
negative	@USAirways Cancelled Flightled due to maintenance. The plane was there for 10 hours. Get your shit together because there are a lot of people unhappy.
negative	@united hi.I am still waiting for the refund. This is ridiculous.Or u approve my tickets or u give me a refund.Please advise wht is going on
negative	@JetBlue keeps getting better. No water on the plane.
neutral	@AmericanAir I am dealing with the reFlight Booking Problems agent in the Miami airport now
negative	"@united oh no
neutral	@united In Ethiopia adopting a child.  Need flight home from ADD to GRR Late Flight 2/27 or very early 2/28. (need to change existing reservation)
positive	@united thanks! :)
negative	@JetBlue we are well aware. Insufficient info. No options.
negative	"@SouthwestAir no you are not
negative	"@united Yes
neutral	@united you friend's flt from ase to Denver is Cancelled Flightled for tomorrow.  Can you help with rebook?
positive	@SouthwestAir has the best customer service!
negative	@united tried that already &amp; tried forgetting the wifi network connection. Still forces log in with incorrect email. Other suggestions?
negative	@AmericanAir @MurphyJulie it took them 6 hours to call me back. Then it disconnected twice. 😢 I'll never get back to work
positive	@SouthwestAir you're my early frontrunner for best airline! #oscars2016
negative	"@united Also
negative	"@united Missed UA1568 connection due 2 mechanical failure UA1543 (""uplink prob""). I will lose ~$400 in clients Mon. How can you compensate?"
neutral	@AmericanAir boom. http://t.co/PzGc6Jch7n
neutral	"@AmericanAir 
positive	@AmericanAir Thank you for the response. Much appreciated!
positive	"@USAirways Welcome to North Texas US Air / American Air employees. 
neutral	@VirginAmerica is that #thestarter??😁
positive	@AmericanAir These are some awesome photos. Thanks for sharing! 😁
negative	"@SouthwestAir Flt 463 San Jose
negative	@AmericanAir I was flying from Ft Lauderdale FL to Seattle WA on the 02/28/2015 until the 03/03/2015 and they don't want to honor my flight.
negative	@united your customer service is terrible
negative	@SouthwestAir belt issues. Been a rough day for them. Worst part is traveling with 9 month old and having to wait outside in 85 degree
negative	@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?
negative	@USAirways Thank you glad to be home. There were lots of delays with the plane and flight crew didn't show up. It was very frustrating.
negative	"@united Another unfortunate case of bad luck
negative	@USAirways merging with American will negatively affect your quality and integrity. I will no longer fly with you because of it.
negative	@united we had four scheduled flights on this reservation and literally did not take one! Unreal
negative	"@SouthwestAir Completely understand Act of God weather-reLate Flightd Cancelled Flightlation
negative	"@AmericanAir jal and cathay pacific so no
negative	@AmericanAir you really need some customer service training for your unhappy EEs in the morning in Chicago. Gate K20 at 430 chking her schd
negative	"@united missed connection
neutral	@AmericanAir that's what is on my ticket and my confirmation email. Anything else?
negative	@united that's why I blame your company. Because it had every opportunity to do a job and managed to fail each time for just lazy reasons
neutral	@USAirways That's not the question. Question is: how do I get past the computer fastest if we both know that the computer can't help me?
neutral	@united thank you!!!!! And next flight to Durango then driving to Farmington New Mexico for work! But hitting the slopes in Durango!
positive	@USAirways Haha - that will indeed be a great day!
negative	@united I like delays less than you because I'm the one on the plane. Connect me with a voucher
negative	@AmericanAir I am trying to add my tsa pre check number to my reservation online and don't see an option to do that..?? #nosecuritylines
positive	"@SouthwestAir its all good. flight eventually took off
negative	@USAirways - on hold 45 minutes trying to rebook Cancelled Flightled flight. Really?
neutral	@united yes please. Going to drive the 6 hours.
negative	@united. ..I received on other flights. #united  truly breaks guitars. #unitedbreaksguitars #wantmymoneyback
neutral	@United is it possible to upfare to P a segment where I have a GPU waitlisted?
negative	"@USAirways delayed
negative	@SouthwestAir you're 4/4 on blowing it with your customer service. Shotwest Airlines.
neutral	@USAirways  how does one downgrade a flight?
neutral	"@united roundtrip tickets to NJ are DRAMATICALLY cheaper through Virgin
negative	@United ticket counter Masters out of SMF not very helpful.
negative	@AmericanAir @dfwairport listening to all the flights taking off over my house and kicking myself for Flight Booking Problems an AM flight tomorrow. Iceday?
negative	@USAirways this says it was estimated to leave an hour ago (it hasn't left yet) so thanks for this useful information. #TheWorstAirline
negative	"@AmericanAir 719. Looks like we are about to get going
negative	"@AmericanAir no no no
negative	"@united You load our plane at ORD knowing pilots are 2 hrs Late Flight
positive	@USAirways sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!
neutral	@USAirways No worries I was able to read @stephenrodrick entire book while holding. #TheMagicalStranger
negative	"@USAirways take a look at 1715. All F seats filled
positive	@JetBlue I only fly Jet Blue
neutral	"@JetBlue I understand delays.  We are all looking at a tv monitor at ur gate and it says current conditions are snow
negative	"@SouthwestAir also
neutral	@JetBlue do you have direct flights to and from Bos to St Lucia or Antigua?
positive	@JetBlue thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :)
negative	@SouthwestAir I have had 4 flights Cancelled Flightled through yall!!!! Im sick of it 😠😠
negative	@SouthwestAir WIFI is so slow it totally precludes working on the web. Will NOT book SWA for business travel. Wish I hadn't lit $24 on fire
negative	@JetBlue offered to pay for tix at the airport BC we were never told that our reservation didn't go through. Was told I could pay $2275 pp.
negative	@united hey! DM not working. UA 307!
negative	@united and the fact that we were treated disrespectfully and lied to by members of your airline that claims to strive for the best
neutral	@JetBlue oh. Makes sense. My bad.
neutral	@SouthwestAir can I please go see @Imaginedragons on friday? I promise I'll only fly Southwest when going back home to NH #MHTforlife
negative	"@USAirways   US AIRWAYS DON'T CARE FOR CUSTOMERS. Worst experience today with US airways.. Myself
negative	@AmericanAir flight Cancelled Flighted! I'm trying to get to #chicago. What are me and @justynmoro gonna do. #flying#flight#travel
negative	"@USAirways 
positive	@SouthwestAir Sent. Thanks VP!
neutral	Bruh “@VirginAmerica: @giannilee Turn down for what. #VXSafetyDance”
neutral	@SouthwestAir Thanks I get that. It looks like all BWI-SJD services stops after Aug 7. Is that the case? I cant find one date with flights.
negative	@SouthwestAir you're giving everyone tix for #DestinationDragons except for me and it's during my birthday!!!!
neutral	😂😂😂 “@JetBlue: Our fleet's on fleek. http://t.co/BBaONx9txD”
negative	@SouthwestAir your welcome. It was the thoughts of nearly the entire plane.
negative	"@USAirways Cancelled Flightled flight this AM. There was avail flight to PHL today u said was sold out. I had to buy 2nd ticket
negative	"@AmericanAir 
negative	@USAirways does anyone actually work at the dividend miles department? http://t.co/BgtJFmnEOT
negative	@AmericanAir - I am Platinum.  I am flying USAir and they have stranded me in CLT.  Not answering phones. Did not rebook me.  Please help?
negative	"@SouthwestAir Your wifi stinks. I'm not mad
negative	@AmericanAir But you called me - and hung up.
negative	@AmericanAir better do the right thing and take care of @Cowboycerrone or els you're losing business!!!!
negative	@AmericanAir seats that were assigned are inappropriate for child this age. AA knew age of child.
negative	"@united Cancelled Flightled my direct flight Newark-Brussels last night
neutral	@JetBlue when are you guys flying it froward in the Bahamas.
neutral	@united I Want a Plane dad
